time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
5.532490,-0.08168447695489828,-0.9978545025194616,-1.191519576989995,1.938951715887163,0.667281642730155,1.0312185846559694,-0.49777676566881673,0.0,0.07861651537912745,-1.0013059592922038,1.188068120217253,1.9381847254932203,-0.668432128321069,1.0327525654438547,0.5019952128355016,0.0
5.532599,-0.08168447695489828,-0.9978545025194616,-1.191519576989995,1.938951715887163,0.667281642730155,1.0312185846559694,-0.49777676566881673,0.0,0.07861651537912745,-1.0013059592922038,1.188068120217253,1.9381847254932203,-0.668432128321069,1.0327525654438547,0.5019952128355016,0.0
5.542680,-0.08206797215186963,-0.9978545025194616,-1.1911360817930239,1.9385682206901915,0.668432128321069,1.0323690702468835,-0.49854375606275947,0.0,0.0782330201821561,-1.0020729496861465,1.1888351106111956,1.9374177350992776,-0.6688156235180404,1.0323690702468835,0.502378708032473,0.0
5.552691,-0.08091748656095557,-0.9978545025194616,-1.1922865673839378,1.9378012302962488,0.668432128321069,1.0316020798529408,-0.49777676566881673,0.0,0.07784952498518474,-1.002456444883118,1.1884516154142244,1.9381847254932203,-0.6688156235180404,1.0331360606408262,0.5019952128355016,0.0
5.562695,-0.08168447695489828,-0.998237997716433,-1.1919030721869666,1.9381847254932203,0.668432128321069,1.0316020798529408,-0.49816026086578813,0.0,0.07784952498518474,-1.0016894544891752,1.1884516154142244,1.9385682206901915,-0.6680486331240977,1.0327525654438547,0.5016117176385303,0.0
5.572698,-0.08168447695489828,-0.998237997716433,-1.1919030721869666,1.938951715887163,0.667281642730155,1.0312185846559694,-0.4989272512597308,0.0,0.0790000105760988,-1.0020729496861465,1.1884516154142244,1.938951715887163,-0.668432128321069,1.0331360606408262,0.502378708032473,0.0
5.582678,-0.08245146734884098,-0.998237997716433,-1.1919030721869666,1.940102201478077,0.6680486331240977,1.0316020798529408,-0.49816026086578813,0.0,0.07861651537912745,-1.0016894544891752,1.188068120217253,1.938951715887163,-0.668432128321069,1.0331360606408262,0.501228222441559,0.0
5.592671,-0.08206797215186963,-0.998237997716433,-1.1919030721869666,1.938951715887163,0.6680486331240977,1.0316020798529408,-0.49854375606275947,0.0,0.07746602978821339,-1.0020729496861465,1.1888351106111956,1.9385682206901915,-0.6680486331240977,1.0331360606408262,0.5027622032294443,0.0
5.602705,-0.08206797215186963,-0.9986214929134043,-1.1922865673839378,1.9393352110841344,0.668432128321069,1.0323690702468835,-0.49854375606275947,0.0,0.0782330201821561,-1.0020729496861465,1.1884516154142244,1.9385682206901915,-0.6680486331240977,1.0316020798529408,0.502378708032473,0.0
5.612702,-0.08168447695489828,-0.998237997716433,-1.1922865673839378,1.9393352110841344,0.6680486331240977,1.0312185846559694,-0.49816026086578813,0.0,0.07784952498518474,-1.0020729496861465,1.1888351106111956,1.9385682206901915,-0.6688156235180404,1.0327525654438547,0.502378708032473,0.0
