time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.525859,0.4628787027444236,0.35703402838033005,-1.6985002273861243,1.5543060333248955,-1.0599807244288209,1.5194079704005024,0.05445631796993219,0.0,-0.7267233982607147,-0.3551165523954733,0.29030586410731457,1.973849778811556,-0.5495486172599495,0.902747693670566,-1.9865051203116109,0.0
0.525919,0.4628787027444236,0.35703402838033005,-1.6985002273861243,1.5543060333248955,-1.0599807244288209,1.5194079704005024,0.05445631796993219,0.0,-0.7267233982607147,-0.3551165523954733,0.29030586410731457,1.973849778811556,-0.5495486172599495,0.902747693670566,-1.9865051203116109,0.0
0.535996,0.4613447219565382,0.35626703798638737,-1.700417703370981,1.5535390429309528,-1.04272344056511,1.519024475203531,0.052155346788104066,0.0,-0.7263399030637434,-0.3551165523954733,0.29030586410731457,1.9753837595994415,-0.5499321124569209,0.9023641984735946,-1.986888615508582,0.0
0.546020,0.4628787027444236,0.355883542789416,-1.7015681889618952,1.551621566946096,-1.0246991663074563,1.5174904944156455,0.0502378708032473,0.0,-0.7263399030637434,-0.3551165523954733,0.2899223689103432,1.9742332740085275,-0.5491651220629781,0.9023641984735946,-1.9872721107055535,0.0
0.556001,0.46172821715350953,0.355883542789416,-1.7019516841588667,1.5504710813551819,-1.0074418824437454,1.517106999218674,0.048703890015361885,0.0,-0.7267233982607147,-0.35473305719850196,0.29030586410731457,1.9746167692054988,-0.5495486172599495,0.9019807032766233,-1.9865051203116109,0.0
0.566023,0.46249520754745227,0.3551165523954733,-1.7038691601437232,1.5485536053703253,-0.9882671225951778,1.5159565136277602,0.04716990922747647,0.0,-0.7263399030637434,-0.35473305719850196,0.29030586410731457,1.9746167692054988,-0.5495486172599495,0.902747693670566,-1.9865051203116109,0.0
0.576023,0.4628787027444236,0.35550004759244463,-1.7042526553406947,1.5477866149763824,-0.9729273147163237,1.517106999218674,0.04563592843959106,0.0,-0.7263399030637434,-0.35473305719850196,0.2899223689103432,1.9746167692054988,-0.5495486172599495,0.9023641984735946,-1.9872721107055535,0.0
0.586042,0.4621117123504809,0.35434956200153056,-1.7054031409316088,1.5458691389915258,-0.9556700308526128,1.5163400088247314,0.04256796686382023,0.0,-0.7263399030637434,-0.3551165523954733,0.2899223689103432,1.9761507499933844,-0.5495486172599495,0.9023641984735946,-1.986888615508582,0.0
0.596012,0.46172821715350953,0.35473305719850196,-1.7050196457346374,1.5447186534006117,-0.9403302229737587,1.517873989612617,0.03911651009107805,0.0,-0.7263399030637434,-0.35473305719850196,0.29030586410731457,1.9753837595994415,-0.5491651220629781,0.9023641984735946,-1.986888615508582,0.0
0.606030,0.4621117123504809,0.3551165523954733,-1.7054031409316088,1.5435681678096975,-0.9234564343070191,1.517106999218674,0.034514567727421806,0.0,-0.7259564078667721,-0.3551165523954733,0.28953887371337184,1.975767254796413,-0.5491651220629781,0.9031311888675373,-1.9865051203116109,0.0
0.616008,0.46057773156259546,0.35434956200153056,-1.7054031409316088,1.5428011774157548,-0.9073496360342223,1.5182574848095882,0.03029612056073692,0.0,-0.7255729126698007,-0.3551165523954733,0.29107285450125725,1.9750002644024702,-0.5491651220629781,0.9023641984735946,-1.986888615508582,0.0
0.626031,0.4613447219565382,0.3551165523954733,-1.70578663612858,1.5424176822187836,-0.8920098281553681,1.5182574848095882,0.02684466378799474,0.0,-0.7259564078667721,-0.35473305719850196,0.29107285450125725,1.9750002644024702,-0.5499321124569209,0.9023641984735946,-1.986888615508582,0.0
0.636016,0.46096122675956686,0.35473305719850196,-1.70578663612858,1.5412671966278695,-0.8770535154734853,1.5186409800065597,0.021092235833424438,0.0,-0.7263399030637434,-0.3539660668045592,0.29030586410731457,1.9750002644024702,-0.5491651220629781,0.9031311888675373,-1.986888615508582,0.0
0.646011,0.46096122675956686,0.3551165523954733,-1.70578663612858,1.540883701430898,-0.8617137075946312,1.5194079704005024,0.015339807878854137,0.0,-0.7259564078667721,-0.35434956200153056,0.2899223689103432,1.9746167692054988,-0.5487816268660067,0.902747693670566,-1.9865051203116109,0.0
0.656007,0.4613447219565382,0.35550004759244463,-1.7050196457346374,1.5393497206430127,-0.8467573949127484,1.5209419511883877,0.008436894333369775,0.0,-0.7259564078667721,-0.35434956200153056,0.2906893593042859,1.9750002644024702,-0.5487816268660067,0.902747693670566,-1.986888615508582,0.0
0.666021,0.46172821715350953,0.355883542789416,-1.7042526553406947,1.5397332158399841,-0.833335063018751,1.5209419511883877,0.0023009711818281204,0.0,-0.7267233982607147,-0.35550004759244463,0.2899223689103432,1.975767254796413,-0.5495486172599495,0.9019807032766233,-1.986888615508582,0.0
0.676002,0.4601942363656241,0.3566505331833587,-1.7038691601437232,1.5389662254460414,-0.8210632167156677,1.5217089415823304,-0.005752427954570301,0.0,-0.7259564078667721,-0.3551165523954733,0.29107285450125725,1.9742332740085275,-0.5491651220629781,0.9019807032766233,-1.9865051203116109,0.0
0.686018,0.46172821715350953,0.35703402838033005,-1.703485664946752,1.5393497206430127,-0.8087913704125844,1.522475931976273,-0.01342233189399737,0.0,-0.7263399030637434,-0.35434956200153056,0.29030586410731457,1.9742332740085275,-0.5491651220629781,0.9023641984735946,-1.986888615508582,0.0
0.696012,0.46096122675956686,0.3578010187742728,-1.7031021697497806,1.5397332158399841,-0.7976700097004151,1.522475931976273,-0.02147573103039579,0.0,-0.7271068934576861,-0.3551165523954733,0.2906893593042859,1.9746167692054988,-0.5491651220629781,0.9023641984735946,-1.9865051203116109,0.0
0.706014,0.46172821715350953,0.3578010187742728,-1.7019516841588667,1.5393497206430127,-0.7880826297761313,1.5232429223702157,-0.029529130166794215,0.0,-0.7259564078667721,-0.35473305719850196,0.2906893593042859,1.9746167692054988,-0.5483981316690354,0.9015972080796519,-1.9865051203116109,0.0
0.716012,0.46096122675956686,0.3589515043651868,-1.7011846937649238,1.5401167110369554,-0.7754272882760767,1.5236264175671872,-0.03834951969713534,0.0,-0.7267233982607147,-0.35473305719850196,0.2906893593042859,1.9753837595994415,-0.5495486172599495,0.902747693670566,-1.986888615508582,0.0
0.726022,0.46096122675956686,0.3608689803500436,-1.7000342081740099,1.540883701430898,-0.7673738891396782,1.5243934079611299,-0.04678641403050512,0.0,-0.7259564078667721,-0.35473305719850196,0.29030586410731457,1.9750002644024702,-0.5487816268660067,0.9015972080796519,-1.9872721107055535,0.0
0.736023,0.46096122675956686,0.36125247554701495,-1.6988837225830957,1.540883701430898,-0.7589369948063085,1.5251603983550726,-0.05368932757598948,0.0,-0.7259564078667721,-0.3539660668045592,0.2899223689103432,1.9746167692054988,-0.5499321124569209,0.902747693670566,-1.9872721107055535,0.0
