time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.530264,-0.08551942892461181,-1.0070583872467742,-1.1612234564292583,1.9462381246296188,0.6668981475331837,1.023165185519571,-0.49700977527487405,0.0,0.08130098175792692,-1.002456444883118,1.1876846250202815,1.941252687068991,-0.6676651379271263,1.0281506230801987,0.49816026086578813,0.0
0.530357,-0.08551942892461181,-1.0070583872467742,-1.1612234564292583,1.9462381246296188,0.6668981475331837,1.023165185519571,-0.49700977527487405,0.0,0.08130098175792692,-1.002456444883118,1.1876846250202815,1.941252687068991,-0.6676651379271263,1.0281506230801987,0.49816026086578813,0.0
0.540443,-0.0847524385306691,-1.0082088728376881,-1.1616069516262295,1.9447041438417332,0.6657476619422695,1.0235486807165424,-0.4973932704718454,0.0,0.08091748656095557,-1.0020729496861465,1.188068120217253,1.9416361822659625,-0.6680486331240977,1.0277671278832272,0.49777676566881673,0.0
0.550443,-0.08513593372764046,-1.0082088728376881,-1.1616069516262295,1.94662161982659,0.6665146523362123,1.0235486807165424,-0.4973932704718454,0.0,0.08130098175792692,-1.0020729496861465,1.1876846250202815,1.942019677462934,-0.6680486331240977,1.0281506230801987,0.49854375606275947,0.0
0.560408,-0.08590292412158317,-1.007825377640717,-1.1616069516262295,1.9458546294326473,0.6665146523362123,1.0235486807165424,-0.4973932704718454,0.0,0.08130098175792692,-1.0020729496861465,1.1876846250202815,1.9416361822659625,-0.6676651379271263,1.0281506230801987,0.49854375606275947,0.0
0.570448,-0.08513593372764046,-1.0082088728376881,-1.1616069516262295,1.9458546294326473,0.6665146523362123,1.0239321759135136,-0.4973932704718454,0.0,0.08130098175792692,-1.0028399400800891,1.188068120217253,1.9416361822659625,-0.6680486331240977,1.0281506230801987,0.49854375606275947,0.0
0.580412,-0.08551942892461181,-1.0074418824437454,-1.1631409324141149,1.945471134235676,0.667281642730155,1.0235486807165424,-0.4973932704718454,0.0,0.08053399136398422,-1.0028399400800891,1.188068120217253,1.941252687068991,-0.6680486331240977,1.0273836326862558,0.49816026086578813,0.0
0.590420,-0.0847524385306691,-1.0074418824437454,-1.1623739420201722,1.9458546294326473,0.6661311571392409,1.0235486807165424,-0.49777676566881673,0.0,0.08053399136398422,-1.0016894544891752,1.1884516154142244,1.941252687068991,-0.668432128321069,1.02853411827717,0.49854375606275947,0.0
0.600463,-0.08513593372764046,-1.007825377640717,-1.1612234564292583,1.9458546294326473,0.6665146523362123,1.0235486807165424,-0.4973932704718454,0.0,0.08053399136398422,-1.0013059592922038,1.188068120217253,1.9416361822659625,-0.6680486331240977,1.02853411827717,0.49854375606275947,0.0
0.610455,-0.08513593372764046,-1.007825377640717,-1.1623739420201722,1.9458546294326473,0.6668981475331837,1.0239321759135136,-0.49700977527487405,0.0,0.08091748656095557,-1.0016894544891752,1.1884516154142244,1.942019677462934,-0.6680486331240977,1.0281506230801987,0.49777676566881673,0.0
0.620429,-0.0847524385306691,-1.0085923680346596,-1.161990446823201,1.9450876390387046,0.667281642730155,1.023165185519571,-0.4973932704718454,0.0,0.08091748656095557,-1.002456444883118,1.188068120217253,1.9427866678568766,-0.6680486331240977,1.0281506230801987,0.49816026086578813,0.0
0.630434,-0.08436894333369775,-1.0082088728376881,-1.161990446823201,1.9458546294326473,0.6665146523362123,1.0235486807165424,-0.4973932704718454,0.0,0.08130098175792692,-1.0016894544891752,1.1884516154142244,1.9424031726599051,-0.6676651379271263,1.02853411827717,0.49816026086578813,0.0
0.640429,-0.0847524385306691,-1.0074418824437454,-1.161990446823201,1.9450876390387046,0.6665146523362123,1.024315671110485,-0.4973932704718454,0.0,0.08053399136398422,-1.0016894544891752,1.188068120217253,1.942019677462934,-0.6680486331240977,1.0281506230801987,0.49816026086578813,0.0
0.650407,-0.0847524385306691,-1.007825377640717,-1.1616069516262295,1.9462381246296188,0.6665146523362123,1.0235486807165424,-0.4973932704718454,0.0,0.08130098175792692,-1.0020729496861465,1.188068120217253,1.9424031726599051,-0.668432128321069,1.0281506230801987,0.49854375606275947,0.0
0.660415,-0.08551942892461181,-1.007825377640717,-1.1635244276110863,1.945471134235676,0.6665146523362123,1.0235486807165424,-0.49816026086578813,0.0,0.08091748656095557,-1.0013059592922038,1.1884516154142244,1.9424031726599051,-0.6680486331240977,1.0277671278832272,0.49854375606275947,0.0
0.670431,-0.08513593372764046,-1.007825377640717,-1.161990446823201,1.9458546294326473,0.6661311571392409,1.023165185519571,-0.49777676566881673,0.0,0.08130098175792692,-1.0020729496861465,1.1876846250202815,1.941252687068991,-0.6680486331240977,1.0281506230801987,0.4973932704718454,0.0
0.680420,-0.08513593372764046,-1.007825377640717,-1.161990446823201,1.945471134235676,0.6665146523362123,1.024315671110485,-0.49777676566881673,0.0,0.08091748656095557,-1.0020729496861465,1.1884516154142244,1.942019677462934,-0.6676651379271263,1.0277671278832272,0.49816026086578813,0.0
0.690413,-0.08513593372764046,-1.007825377640717,-1.1616069516262295,1.945471134235676,0.6665146523362123,1.0239321759135136,-0.4966262800779027,0.0,0.08091748656095557,-1.0013059592922038,1.1884516154142244,1.942019677462934,-0.6680486331240977,1.0281506230801987,0.4973932704718454,0.0
0.700441,-0.08513593372764046,-1.007825377640717,-1.1616069516262295,1.9462381246296188,0.6657476619422695,1.0239321759135136,-0.49777676566881673,0.0,0.08091748656095557,-1.0020729496861465,1.188068120217253,1.942019677462934,-0.6680486331240977,1.0277671278832272,0.49854375606275947,0.0
