time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.717072,-0.11504855909140603,-0.9702428483375242,-1.1677428747777712,1.8829614171293454,0.6745680514726107,1.0469418877317949,-0.5127330783506996,0.0,0.07784952498518474,-0.9978545025194616,1.188068120217253,1.941252687068991,-0.668432128321069,1.0316020798529408,0.49777676566881673,0.0
0.717158,-0.11504855909140603,-0.9702428483375242,-1.1677428747777712,1.8829614171293454,0.6745680514726107,1.0469418877317949,-0.5127330783506996,0.0,0.07784952498518474,-0.9978545025194616,1.188068120217253,1.941252687068991,-0.668432128321069,1.0316020798529408,0.49777676566881673,0.0
0.727257,-0.11504855909140603,-0.9698593531405528,-1.1681263699747426,1.8841119027202595,0.674951546669582,1.0473253829287663,-0.5135000687446423,0.0,0.07861651537912745,-0.9974710073224903,1.188068120217253,1.942019677462934,-0.6680486331240977,1.031985575049912,0.49700977527487405,0.0
0.737262,-0.11543205428837738,-0.9698593531405528,-1.1688933603686853,1.883728407523288,0.674951546669582,1.0469418877317949,-0.514267059138585,0.0,0.0782330201821561,-0.998237997716433,1.1876846250202815,1.9431701630538478,-0.6676651379271263,1.0316020798529408,0.49700977527487405,0.0
0.749301,-0.11466506389443468,-0.9702428483375242,-1.1685098651717138,1.8841119027202595,0.6745680514726107,1.0473253829287663,-0.5131165735476709,0.0,0.0782330201821561,-0.9978545025194616,1.1884516154142244,1.9416361822659625,-0.6676651379271263,1.031985575049912,0.4973932704718454,0.0
0.757246,-0.11466506389443468,-0.9698593531405528,-1.1688933603686853,1.8844953979172308,0.6741845562756393,1.0469418877317949,-0.5131165735476709,0.0,0.07861651537912745,-0.9978545025194616,1.1884516154142244,1.9435536582508193,-0.6688156235180404,1.0312185846559694,0.4973932704718454,0.0
0.767238,-0.11504855909140603,-0.9694758579435815,-1.1704273411565707,1.883728407523288,0.6745680514726107,1.0473253829287663,-0.5123495831537281,0.0,0.07746602978821339,-0.998237997716433,1.188068120217253,1.9427866678568766,-0.6680486331240977,1.031985575049912,0.49816026086578813,0.0
0.777239,-0.11581554948534874,-0.9694758579435815,-1.1677428747777712,1.8841119027202595,0.673801061078668,1.0477088781257375,-0.5127330783506996,0.0,0.07784952498518474,-0.9970875121255189,1.1876846250202815,1.9431701630538478,-0.6676651379271263,1.030835089458998,0.49816026086578813,0.0
0.787245,-0.11504855909140603,-0.9702428483375242,-1.1688933603686853,1.8841119027202595,0.6745680514726107,1.0477088781257375,-0.5127330783506996,0.0,0.07861651537912745,-0.9974710073224903,1.188068120217253,1.942019677462934,-0.6676651379271263,1.0316020798529408,0.4989272512597308,0.0
0.797265,-0.11389807350049197,-0.9694758579435815,-1.169660350762628,1.8844953979172308,0.674951546669582,1.0469418877317949,-0.5127330783506996,0.0,0.0790000105760988,-0.9986214929134043,1.188068120217253,1.942019677462934,-0.6676651379271263,1.0316020798529408,0.49854375606275947,0.0
0.807261,-0.11428156869746332,-0.9694758579435815,-1.1681263699747426,1.8844953979172308,0.6745680514726107,1.0473253829287663,-0.5135000687446423,0.0,0.0782330201821561,-0.9978545025194616,1.188068120217253,1.9431701630538478,-0.6680486331240977,1.0316020798529408,0.49816026086578813,0.0
